Indicator_type,Data,NoteDescription,IOCs from ZD4699786,

domain,hetamuf.com
domain,hetamuf.com/mobile-home.js
domain,hepide.com
domain,hepide.com/link.js
domain,rucajit.com/language.html
domain,rucajit.com
domain,tamunar.com
domain,tamunar.com/boxes
domain,tamunar.com/links
domain,placeio.com
domain,koxiga.com/xmlconnect
domain,koxiga.com
domain,hiwiko.com/styles.html
domain,hiwiko.com
domain,hiwiko.com/r_config.html
domain,cubigif.com
domain,cubigif.com/jp.html
domain,cubigif.com/fam_newspaper.html
domain,meyise.com/default.js
domain,meyise.com
domain,meyise.com/modules.js
domain,gimazic.com
domain,gimazic.com/ur
domain,fipoleb.com/ur
domain,fipoleb.com
domain,motestiochunt.com
domain,github.com/alphagov/cdio-cyber-ioc-hunts
ip,45.147.229.79
ip,45.147.229.93
ip,45.147.229.94
ip,45.147.229.161
ip,45.147.229.235
ip,104.194.10.3
ip,104.194.10.14
ip,104.194.10.22
ip,104.194.10.26
ip,104.194.10.57
ip,104.194.10.201
ip,45.153.240.72
